Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2/9/1994,27.211819321211813,27.319802731216623,27.175824851210212,27.30180549621582,144600,9,2,6,2,1994
2/10/1994,27.283805466712792,27.301802699870255,27.067838668823242,27.067838668823242,883900,10,3,6,2,1994
2/11/1994,27.085844144827487,27.229822053902982,26.959863474386427,27.157833099365234,519400,11,4,6,2,1994
2/14/1994,27.103834782113783,27.28380712,27.06784031361164,27.19382095336914,2742100,14,0,7,2,1994
2/15/1994,27.247828108766818,27.355811575512263,27.21183361985167,27.337814331054688,374700,15,1,7,2,1994
2/16/1994,27.37379112168263,27.37379112168263,27.265807724752914,27.319799423217773,287600,16,2,7,2,1994
2/17/1994,27.445788917516225,27.46378615615066,27.085844144827487,27.157833099365234,342400,17,3,7,2,1994
2/18/1994,27.175835380554197,27.193832622528074,26.92387399291992,26.99586296081543,313300,18,4,7,2,1994
2/22/1994,27.067849902666048,27.265819549560547,27.067849902666048,27.265819549560547,154500,22,1,8,2,1994
2/23/1994,27.30180435887557,27.31980159312664,27.103834782113783,27.19382095336914,391700,23,2,8,2,1994
2/24/1994,27.103841869883855,27.103841869883855,26.815886046565033,26.83388328552246,770800,24,3,8,2,1994
2/25/1994,26.869869864989667,26.959856033325195,26.815878163988348,26.959856033325195,531300,25,4,8,2,1994
2/28/1994,27.03184496799362,27.103833902662046,26.959856033325195,26.959856033325195,333000,28,0,9,2,1994
3/1/1994,26.95985871793118,27.01385042430888,26.70789742150192,26.85187530517578,423600,1,1,9,3,1994
3/2/1994,26.50992882969868,26.88787078857422,26.437939885150957,26.88787078857422,581500,2,2,9,3,1994
3/3/1994,26.851895300333933,26.851895300333933,26.743911807169052,26.815900802612305,223200,3,3,9,3,1994
3/4/1994,26.815881844026496,26.95985973312194,26.725895663341845,26.88787078857422,595800,4,4,9,3,1994
3/7/1994,26.977851487983877,27.06783765038542,26.977851487983877,27.031843185424805,539800,7,0,10,3,1994
3/8/1994,27.049835432022014,27.049835432022014,26.887860369554815,26.92385482788086,880300,8,1,10,3,1994
3/9/1994,26.95985096102148,27.067834342707815,26.83387034905409,27.049837112426758,2500100,9,2,10,3,1994
3/10/1994,27.03185291405415,27.03185291405415,26.74389709073533,26.83388328552246,207400,10,3,10,3,1994
3/11/1994,26.869881769273185,27.01385970239722,26.725903836149147,26.97786521911621,576600,11,4,10,3,1994
3/14/1994,27.085830547426795,27.085830547426795,26.977847169829083,27.01384162902832,345900,14,0,11,3,1994
3/15/1994,27.067851928710937,27.121843654632567,26.977865718841553,26.99586296081543,748600,15,1,11,3,1994
3/16/1994,27.03186150707265,27.211833953857422,26.941875283680265,27.211833953857422,455500,16,2,11,3,1994
3/17/1994,27.121847730465035,27.247828443214374,27.121847730465035,27.211833953857422,133000,17,3,11,3,1994
3/18/1994,27.07918514574042,27.242094682045007,27.061084086151023,27.20589256286621,365500,18,4,11,3,1994
3/21/1994,27.115394266547163,27.187798523600694,27.061091073757016,27.133495330810547,324800,21,0,12,3,1994
3/22/1994,27.133488324508615,27.26019574163441,27.07918514574042,27.20589256286621,435700,22,1,12,3,1994
3/23/1994,27.187786102294922,27.260190326269075,27.16968504630138,27.187786102294922,698500,23,2,12,3,1994
3/24/1994,27.079172067565096,27.133475220107005,26.73525210146634,26.86195945739746,1200500,24,3,12,3,1994
3/25/1994,26.88005914493483,26.952463344651825,26.608543395996094,26.608543395996094,100900,25,4,12,3,1994
3/28/1994,26.64474868774414,26.680950791939445,26.40943501047466,26.64474868774414,1117200,28,0,13,3,1994
3/29/1994,26.644744344329304,26.662845393476267,26.119813919067383,26.119813919067383,338400,29,1,13,3,1994
3/30/1994,26.13791740133322,26.21032160466101,25.757795333862305,25.757795333862305,1123900,30,2,13,3,1994
3/31/1994,25.757780774122534,25.88448805832412,25.214749556115734,25.830184936523438,788800,31,3,13,3,1994
4/4/1994,25.106172467975004,25.504395823631423,25.106172467975004,25.431991577148438,2627300,4,0,14,4,1994
4/5/1994,25.685387731097236,25.95690346,25.685387731097236,25.95690346,1179000,5,1,14,4,1994
4/6/1994,25.993105554514184,26.011206602950477,25.77589297327869,25.95690346,516500,6,2,14,4,1994
4/7/1994,25.938821116228386,26.13793279262651,25.79401262430248,26.083629608154297,666100,7,3,14,4,1994
4/8/1994,26.02932616013747,26.02932616013747,25.757810240525465,25.884517669677734,242400,8,4,14,4,1994
4/11/1994,25.956912362143854,26.101720799310623,25.89355867088339,25.993114471435547,203300,11,0,15,4,1994
4/12/1994,26.020257127168623,26.065509748259352,25.90260031233273,25.95690346,1409200,12,1,15,4,1994
4/13/1994,25.94785143574455,26.01120510161487,25.631083106392943,25.821144104003906,364100,13,2,15,4,1994
4/14/1994,25.77588181472276,25.965942741025138,25.72157869292208,25.830184936523438,419900,14,3,15,4,1994
4/15/1994,25.821134416223327,25.93879118,25.784932335022873,25.830184936523438,387300,15,4,15,4,1994
4/18/1994,25.857354766603503,25.92975898016067,25.576788439069478,25.65824317932129,369100,18,0,16,4,1994
4/19/1994,25.631085263124945,25.79399470335667,25.477226347350538,25.694438934326172,472200,19,1,16,4,1994
4/20/1994,25.72160626533842,25.78495997535157,25.531545135298973,25.66730308532715,508000,20,2,16,4,1994
4/21/1994,25.775893942050494,26.04740967879962,25.685388696467452,26.011207580566406,200300,21,3,16,4,1994
4/22/1994,26.07457511792902,26.092676176671073,25.911665589250532,25.98406982421875,301800,22,4,16,4,1994
4/25/1994,25.97500699505811,26.273674322875852,25.97500699505811,26.255573272705078,394600,25,0,17,4,1994
4/26/1994,26.21937164,26.264624265903766,26.174119013436833,26.228422164916992,399000,26,1,17,4,1994
4/28/1994,26.174141479110318,26.210343611169947,25.95692868675256,26.03838348388672,287000,28,3,17,4,1994
4/29/1994,25.99310657503864,26.15601601736131,25.956904476744718,26.119813919067383,481900,29,4,17,4,1994
5/2/1994,26.11981303632752,26.48183400703199,26.02930779,26.28272247314453,275000,2,0,18,5,1994
5/3/1994,26.291775373046622,26.30082589813201,26.101714346253516,26.255573272705078,183400,3,1,18,5,1994
5/4/1994,26.309886778257173,26.309886778257173,26.11077514801236,26.210330963134766,401900,4,2,18,5,1994
5/5/1994,26.237485100124882,26.282737747762212,26.174131393432617,26.174131393432617,659800,5,3,18,5,1994
5/6/1994,26.04741698936377,26.04741698936377,25.830204339000765,25.92070960998535,216300,6,4,18,5,1994
5/9/1994,25.848297850100582,25.920702045759125,25.649186312039582,25.694438934326172,499300,9,0,19,5,1994
5/10/1994,25.82116189214659,25.975020900967653,25.80306083228529,25.893566131591797,583400,10,1,19,5,1994
5/11/1994,25.866405293298147,25.902607400076732,25.585838965764122,25.65824317932129,210600,11,2,19,5,1994
5/12/1994,25.821154272736226,25.84830585451618,25.721598472876394,25.78495216369629,305200,12,3,19,5,1994
5/13/1994,25.857356381776167,25.857356381776167,25.658244782056503,25.78495216369629,321300,13,4,19,5,1994
5/16/1994,25.839239883422852,25.920694580078127,25.784936752319336,25.793987274169922,450400,16,0,20,5,1994
5/17/1994,25.812110212333966,26.174131393432617,25.77590809,26.174131393432617,470200,17,1,20,5,1994
5/18/1994,26.192232898695135,26.463748789144635,26.074576012833685,26.364192962646484,824800,18,2,20,5,1994
5/19/1994,26.309885659721225,26.56330045107733,26.309885659721225,26.490896224975586,531000,19,3,20,5,1994
5/20/1994,26.44564724753423,26.46374830656745,26.35514195236813,26.39134407043457,370400,20,4,20,5,1994
5/23/1994,26.36418756,26.373238085553805,26.264631751639374,26.346086502075195,262700,23,0,21,5,1994
5/24/1994,26.418492634003595,26.554250561208136,26.418492634003595,26.454694747924805,549600,24,1,21,5,1994
5/25/1994,26.35513198420441,26.545193032167422,26.264626723269643,26.52709197998047,738200,25,2,21,5,1994
5/26/1994,26.51804686,26.608552136113936,26.490895272927037,26.545198440551758,369600,26,3,21,5,1994
5/27/1994,26.499947228288782,26.572351455688477,26.45469458616397,26.572351455688477,162000,27,4,21,5,1994
5/31/1994,26.490891623139216,26.59044741673489,26.44563898968664,26.536144256591797,160000,31,1,22,5,1994
6/1/1994,26.472788537095074,26.653799057006836,26.39133380313478,26.653799057006836,200500,1,2,22,6,1994
6/2/1994,26.671917775307765,26.671917775307765,26.581412455405125,26.626665115356445,55100,2,3,22,6,1994
6/3/1994,26.644759631632308,26.871022875786796,26.563304863736693,26.78051758,550400,3,4,22,6,1994
6/6/1994,26.834824741329996,26.91627952132054,26.75336996133945,26.77147102355957,99300,6,0,23,6,1994
6/7/1994,26.726205668258924,26.771458302306097,26.662851980592887,26.73525619506836,120600,7,1,23,6,1994
6/8/1994,26.798627196562574,26.798627196562574,26.51806068,26.51806068,131900,8,2,23,6,1994
6/9/1994,26.63570928088031,26.662860870361328,26.58140610191827,26.662860870361328,80500,9,3,23,6,1994
6/10/1994,26.690000221229173,26.762404426644512,26.690000221229173,26.708101272583008,83100,10,4,23,6,1994
6/13/1994,26.67190425246702,26.75335899908127,26.662853725065435,26.744308471679688,109700,13,0,24,6,1994
6/14/1994,26.825759598198474,26.961517490901908,26.825759598198474,26.95246696472168,161000,14,1,24,6,1994
6/15/1994,26.961511719331337,26.970562243574147,26.825753855689186,26.843854904174805,142800,15,2,24,6,1994
6/16/1994,26.843892046131323,26.91629634,26.816740435835168,26.898195266723633,44000,16,3,24,6,1994
6/17/1994,26.912014347980715,26.939345439058556,26.711586346743218,26.748027801513672,403800,17,4,24,6,1994
6/20/1994,26.55670320975416,26.60225502,26.49293068060552,26.520261764526367,137400,20,0,25,6,1994
6/21/1994,26.502037826876464,26.502037826876464,26.183175219815386,26.292499542236328,139200,21,1,25,6,1994
6/22/1994,26.365395803718187,26.48383054644394,26.33806470924301,26.39272689819336,279900,22,2,25,6,1994
6/23/1994,26.43829550875558,26.47473699119356,26.20142587,26.23786735534668,922500,23,3,25,6,1994
6/24/1994,26.11029401873866,26.11029401873866,25.65477597933289,25.69121742248535,353800,24,4,25,6,1994
6/27/1994,25.79144985628444,26.137643814086914,25.66390471393616,26.137643814086914,371200,27,0,26,6,1994
6/28/1994,26.14674917244452,26.14674917244452,25.800555280962673,26.010093688964844,5382300,28,1,26,6,1994
6/29/1994,26.046536868510966,26.246964924162327,26.019205770013052,26.09208869934082,311800,29,2,26,6,1994
6/30/1994,26.13762361334816,26.146733973617714,25.836981724452905,25.928085327148438,271900,30,3,26,6,1994
7/1/1994,26.05563283,26.05563283,25.873425605420813,25.982749938964844,406900,1,4,26,7,1994
7/5/1994,26.03742770596502,26.155862471597473,25.955434406681015,26.119421005249023,112000,5,1,27,7,1994
7/6/1994,26.01919331818746,26.128517659860517,25.92808970012658,26.082965850830078,174800,6,2,27,7,1994
7/7/1994,26.08297071241296,26.19229507446289,26.055639621900475,26.19229507446289,66700,7,3,27,7,1994
7/8/1994,26.028301808430907,26.22872975375309,26.019191447279898,26.183177947998047,148400,8,4,27,7,1994
7/11/1994,26.201413093332473,26.246964924162327,25.964543573017227,26.09208869934082,124000,11,0,28,7,1994
7/12/1994,26.101180349932555,26.137621788466493,25.955414595796807,26.128511428833008,257300,12,1,28,7,1994
7/13/1994,26.137630814506828,26.25606553064088,26.137630814506828,26.17407227,532700,13,2,28,7,1994
7/14/1994,26.301619107401404,26.51115746537516,26.283398380621076,26.45649528503418,494200,14,3,28,7,1994
7/15/1994,26.438269882070834,26.520263138080015,26.42915952029204,26.465600967407227,49100,15,4,28,7,1994
7/18/1994,26.465609979793378,26.574934358367393,26.465609979793378,26.51116180419922,72300,18,0,29,7,1994
7/19/1994,26.556709282325976,26.56581964571614,26.45649528503418,26.45649528503418,609500,19,1,29,7,1994
7/20/1994,26.474717746181742,26.474717746181742,26.27428973846805,26.338062286376953,185300,20,2,29,7,1994
7/21/1994,26.33806470924301,26.410947627843477,26.283402520292665,26.39272689819336,86300,21,3,29,7,1994
7/22/1994,26.45649701886798,26.47471774684241,26.383614106970274,26.438276290893555,151600,22,4,29,7,1994
7/25/1994,26.447388906931764,26.502051095509646,26.42005781264282,26.474720001220703,120900,25,0,30,7,1994
7/26/1994,26.465606515341037,26.48382724271821,26.42005469689811,26.447385787963867,489600,26,1,30,7,1994
7/27/1994,26.447385787963867,26.447385787963867,26.33806142370084,26.447385787963867,83200,27,2,30,7,1994
7/28/1994,26.447378695564364,26.574923753000775,26.447378695564364,26.50204086303711,828200,28,3,30,7,1994
7/29/1994,26.68427064128276,26.848257282301226,26.67516027233729,26.766263961791992,459100,29,4,30,7,1994
8/1/1994,26.784474442644818,26.912019559038363,26.75714334627477,26.89379883,486300,1,0,31,8,1994
8/2/1994,26.984899002095844,27.039561187785438,26.839133173590263,26.93023681640625,505500,2,1,31,8,1994
8/3/1994,26.921129397617065,26.95757085873059,26.875577571225158,26.939350128173828,144100,3,2,31,8,1994
8/4/1994,26.921126978737966,26.948458072117397,26.77536114738101,26.78447151184082,231700,4,3,31,8,1994
8/5/1994,26.647811375380375,26.729804641150775,26.62048028679024,26.693363189697266,138400,5,4,31,8,1994
8/8/1994,26.720688225990013,26.784460751589034,26.693357143590433,26.757129669189453,328600,8,0,32,8,1994
8/9/1994,26.656936065912408,26.802701950073242,26.656936065912408,26.802701950073242,105900,9,1,32,8,1994
8/10/1994,26.820915038731798,26.93023942068315,26.784473578081347,26.902908325195312,840300,10,2,32,8,1994
8/11/1994,26.83914342111345,26.957578201994128,26.66604643367246,26.802701950073242,876200,11,3,32,8,1994
8/12/1994,26.84824525919974,27.02134219164792,26.84824525919974,27.012231826782227,184100,12,4,32,8,1994
8/15/1994,27.03956188042315,27.10333443202792,27.00312042236328,27.00312042236328,325900,15,0,33,8,1994
8/16/1994,27.02133631746174,27.22176430093583,26.912011962839504,27.194433212280273,1089500,16,1,33,8,1994
8/17/1994,27.23088213248897,27.249102863256777,27.15799920941774,27.176219940185547,133700,17,2,33,8,1994
8/18/1994,27.085119247436523,27.148891812095812,27.05778814829683,27.085119247436523,620000,18,3,33,8,1994
8/19/1994,27.094223717092785,27.121554810284206,27.00312007312139,27.066892623901367,103200,19,4,33,8,1994
8/22/1994,27.076001773947333,27.076001773947333,26.98489813406191,27.039560317993164,79700,22,0,34,8,1994
8/23/1994,27.157991760739527,27.321978292672878,27.121550309198785,27.194433212280273,268600,23,1,34,8,1994
8/24/1994,27.22177086344293,27.485971450805664,27.21266049836146,27.485971450805664,254700,24,2,34,8,1994
8/25/1994,27.458633937563125,27.52240647822767,27.34019921918611,27.413082122802734,147400,25,3,34,8,1994
8/26/1994,27.47684802734055,27.85948317891492,27.47684802734055,27.804821014404297,339500,26,4,34,8,1994
8/29/1994,27.877717115058275,27.977931130831358,27.777503099285187,27.78661346435547,350300,29,0,35,8,1994
8/30/1994,27.777494273987216,27.90503934444829,27.74105282528405,27.859487533569336,36000,30,1,35,8,1994
8/31/1994,27.813944559566313,27.923268940409677,27.750172004074347,27.78661346435547,356200,31,2,35,8,1994
9/1/1994,27.69550132751465,27.71372205207222,27.595287342447982,27.69550132751465,294600,1,3,35,9,1994
9/2/1994,27.82305197436935,27.82305197436935,27.531520323033455,27.577072143554688,99600,2,4,35,9,1994
9/6/1994,27.558848643712356,27.61351082284038,27.476855375020317,27.586179733276367,229800,6,1,36,9,1994
9/7/1994,27.64995296888115,27.64995296888115,27.53151824446749,27.558849334716797,27900,7,2,36,9,1994
9/8/1994,27.613508067005558,27.731942776629797,27.60439770472677,27.69550132751465,284800,8,3,36,9,1994
9/9/1994,27.42220289529638,27.476865093758764,27.294657765550816,27.403982162475586,488400,9,4,36,9,1994
9/12/1994,27.403982357726015,27.440423823627246,27.276437227071703,27.321989059448242,129400,12,0,37,9,1994
9/13/1994,27.376651063244392,27.476865093758764,27.321988864782007,27.403982162475586,389200,13,1,37,9,1994
9/14/1994,27.31286450692959,27.467740656568616,27.31286450692959,27.431299209594727,423500,14,2,37,9,1994
9/15/1994,27.504196783799586,27.777507781982422,27.504196783799586,27.777507781982422,779800,15,3,37,9,1994
9/16/1994,27.570639603000892,27.653131543302425,27.478981891554746,27.579805374145508,571300,16,4,37,9,1994
9/19/1994,27.643976254608845,27.763131324671814,27.579815832267247,27.60731315612793,167300,19,0,38,9,1994
9/20/1994,27.460666218868973,27.488163548193608,27.084869384765625,27.084869384765625,355600,20,1,38,9,1994
9/21/1994,27.16736137273953,27.16736137273953,26.828227644402364,27.084869384765625,397500,21,2,38,9,1994
9/22/1994,27.149013618924723,27.149013618924723,26.993195512401524,27.020692825317383,266400,22,3,38,9,1994
9/23/1994,27.02986824017467,27.08486288562772,26.883215852299866,26.929044723510742,176600,23,4,38,9,1994
9/26/1994,27.02986713219529,27.084861775394057,26.974872488996517,27.066530227661133,223000,26,0,39,9,1994
9/27/1994,27.066520704491104,27.139846869623486,26.984028768717174,27.048189163208008,479500,27,1,39,9,1994
9/28/1994,27.194849900615722,27.29567341,27.176518353665525,27.259010314941406,324000,28,2,39,9,1994
9/29/1994,27.259017169535987,27.259017169535987,27.039038550817473,27.121530532836914,195900,29,3,39,9,1994
9/30/1994,27.11236671409026,27.24068758427189,27.084869384765625,27.084869384765625,5200,30,4,39,9,1994
10/3/1994,27.10318476406496,27.13068207698082,26.97486397045762,27.020692825317383,72600,3,0,40,10,1994
